trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.1, 'e': 0.9950041652780258}",20,0,-176.46714387584066,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 4}",0
2,False,"{'a': 0.1, 'e': 0.9800665778412416}",25,0,-304.71183263847706,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 6}",0
3,False,"{'a': 0.1, 'e': 0.955336489125606}",25,0,-76.7649965648411,"{0: 16, 1: 1, 2: 7, 3: 1, 4: 0}",0
4,False,"{'a': 0.1, 'e': 0.9210609940028851}",25,0,-161.4433470473343,"{0: 12, 1: 2, 2: 8, 3: 2, 4: 1}",0
5,False,"{'a': 0.1, 'e': 0.8775825618903728}",20,0,-143.23621048365672,"{0: 10, 1: 3, 2: 4, 3: 1, 4: 2}",0
6,False,"{'a': 0.1, 'e': 0.8253356149096782}",20,0,-20.76049048632546,"{0: 14, 1: 4, 2: 2, 3: 0, 4: 0}",0
7,False,"{'a': 0.1, 'e': 0.7648421872844884}",20,5,-42.874654669660686,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 1}",1
8,False,"{'a': 0.1, 'e': 0.6967067093471654}",20,0,-111.08723840989222,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
9,False,"{'a': 0.1, 'e': 0.6216099682706644}",20,0,-82.51120493473059,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
10,False,"{'a': 0.1, 'e': 0.5403023058681398}",25,0,-87.9107266577431,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
11,False,"{'a': 0.1, 'e': 0.4535961214255773}",25,0,-98.10769134992323,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
12,False,"{'a': 0.1, 'e': 0.3623577544766734}",20,0,-85.10340324666218,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 2}",0
13,False,"{'a': 0.1, 'e': 0.26749882862458735}",20,0,-12.579635847798464,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
14,False,"{'a': 0.1, 'e': 0.16996714290024081}",20,0,-29.03301256311041,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
15,False,"{'a': 0.1, 'e': 0.0707372016677029}",30,0,-56.67320351057429,"{0: 26, 1: 2, 2: 0, 3: 0, 4: 2}",0
16,False,"{'a': 0.1, 'e': 0.029199522301288815}",30,0,-28.2614861639471,"{0: 26, 1: 2, 2: 1, 3: 0, 4: 1}",0
17,False,"{'a': 0.1, 'e': 0.12884449429552486}",35,7,11.98035910299364,"{0: 26, 1: 1, 2: 0, 3: 1, 4: 0}",1
18,False,"{'a': 0.1, 'e': 0.2272020946930871}",20,0,-56.142503757363244,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",0
19,False,"{'a': 0.1, 'e': 0.3232895668635036}",35,19,-2.942725918024963,"{0: 13, 1: 2, 2: 1, 3: 0, 4: 0}",1
20,False,"{'a': 0.1, 'e': 0.4161468365471424}",25,0,-24.39830577271932,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
21,False,"{'a': 0.1, 'e': 0.5048461045998576}",20,0,-90.03430363056543,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
22,False,"{'a': 0.1, 'e': 0.5885011172553458}",30,0,-83.81583496048847,"{0: 20, 1: 3, 2: 6, 3: 0, 4: 1}",0
23,False,"{'a': 0.1, 'e': 0.6662760212798244}",20,1,-43.82120209934718,"{0: 14, 1: 4, 2: 0, 3: 0, 4: 1}",1
24,False,"{'a': 0.1, 'e': 0.7373937155412458}",30,5,-31.306285270108962,"{0: 18, 1: 3, 2: 4, 3: 0, 4: 0}",1
25,False,"{'a': 0.1, 'e': 0.8011436155469337}",20,0,-135.39721946652793,"{0: 13, 1: 0, 2: 3, 3: 2, 4: 2}",0
26,False,"{'a': 0.1, 'e': 0.8568887533689473}",30,0,-153.4918770217989,"{0: 18, 1: 3, 2: 4, 3: 4, 4: 1}",0
27,False,"{'a': 0.1, 'e': 0.9040721420170612}",25,0,-56.58500809037787,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
28,False,"{'a': 0.1, 'e': 0.9422223406686583}",25,0,-229.40641541117273,"{0: 13, 1: 5, 2: 2, 3: 0, 4: 5}",0
29,False,"{'a': 0.1, 'e': 0.9709581651495907}",20,0,-80.64681959502917,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
30,False,"{'a': 0.1, 'e': 0.9899924966004454}",20,0,-92.51168715714826,"{0: 9, 1: 5, 2: 4, 3: 2, 4: 0}",0
31,False,"{'a': 0.1, 'e': 0.9991351502732795}",25,0,-126.87022426195755,"{0: 11, 1: 6, 2: 7, 3: 0, 4: 1}",0
32,False,"{'a': 0.1, 'e': 0.9982947757947531}",20,0,-121.89117867879418,"{0: 11, 1: 5, 2: 1, 3: 1, 4: 2}",0
33,False,"{'a': 0.1, 'e': 0.9874797699088649}",20,0,-62.792912037067524,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
34,False,"{'a': 0.1, 'e': 0.9667981925794609}",20,0,-147.53966905036685,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 3}",0
35,False,"{'a': 0.1, 'e': 0.9364566872907963}",35,11,-141.74676802888013,"{0: 14, 1: 5, 2: 2, 3: 0, 4: 3}",1
36,False,"{'a': 0.1, 'e': 0.896758416334147}",25,1,-56.21197028460712,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 1}",1
37,False,"{'a': 0.1, 'e': 0.848100031710408}",25,0,-62.180834440878876,"{0: 14, 1: 5, 2: 6, 3: 0, 4: 0}",0
38,False,"{'a': 0.1, 'e': 0.7909677119144165}",25,0,-34.15698952236849,"{0: 23, 1: 0, 2: 0, 3: 1, 4: 1}",0
39,False,"{'a': 0.1, 'e': 0.7259323042001399}",20,0,-49.69311346315323,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
40,False,"{'a': 0.1, 'e': 0.6536436208636119}",20,1,3.6310208237887562,"{0: 16, 1: 3, 2: 0, 3: 0, 4: 0}",1
41,False,"{'a': 0.1, 'e': 0.5748239465332685}",25,7,-5.675789619658939,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
42,False,"{'a': 0.1, 'e': 0.4902608213406994}",30,0,-183.85836659182192,"{0: 21, 1: 2, 2: 2, 3: 1, 4: 4}",0
43,False,"{'a': 0.1, 'e': 0.40079917207997545}",20,0,-45.014452567580854,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
44,False,"{'a': 0.1, 'e': 0.30733286997841935}",20,0,-0.8606454027974868,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
45,False,"{'a': 0.1, 'e': 0.2107957994307797}",20,0,4.512751311157514,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
46,False,"{'a': 0.1, 'e': 0.11215252693505398}",20,0,-16.562637243719465,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
47,False,"{'a': 0.1, 'e': 0.01238866346289056}",30,0,9.957422416454666,"{0: 28, 1: 1, 2: 0, 3: 1, 4: 0}",0
48,False,"{'a': 0.1, 'e': 0.08749898343944727}",30,18,20.649674430531476,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
49,False,"{'a': 0.1, 'e': 0.18651236942257576}",20,13,3.563601353804879,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
50,False,"{'a': 0.1, 'e': 0.28366218546322625}",25,0,-43.36503720376144,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 1}",0
51,False,"{'a': 0.1, 'e': 0.37797774271298107}",20,0,-34.395733381118994,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
52,False,"{'a': 0.1, 'e': 0.4685166713003771}",25,14,-6.0293315644815815,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
53,False,"{'a': 0.1, 'e': 0.5543743361791615}",20,0,-86.75977394588129,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
54,False,"{'a': 0.1, 'e': 0.6346928759426347}",20,0,-104.11669563001695,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
55,False,"{'a': 0.1, 'e': 0.70866977429126}",25,0,-128.26716807312664,"{0: 16, 1: 1, 2: 5, 3: 1, 4: 2}",0
56,False,"{'a': 0.1, 'e': 0.7755658785102502}",20,0,-84.59374106280289,"{0: 12, 1: 1, 2: 5, 3: 2, 4: 0}",0
57,False,"{'a': 0.1, 'e': 0.8347127848391598}",20,0,-114.64147339689143,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
58,False,"{'a': 0.1, 'e': 0.8855195169413194}",30,0,-131.03865283480192,"{0: 16, 1: 4, 2: 9, 3: 0, 4: 1}",0
59,False,"{'a': 0.1, 'e': 0.9274784307440359}",20,0,-47.146836213578794,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
60,False,"{'a': 0.1, 'e': 0.960170286650366}",20,0,-81.30515659376547,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
61,False,"{'a': 0.1, 'e': 0.9832684384425847}",20,2,-73.44282726001374,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 1}",1
62,False,"{'a': 0.1, 'e': 0.9965420970232175}",30,2,-138.04235540142045,"{0: 16, 1: 7, 2: 2, 3: 1, 4: 2}",1
63,False,"{'a': 0.1, 'e': 0.9998586363834151}",25,0,-71.1036738809685,"{0: 14, 1: 6, 2: 4, 3: 1, 4: 0}",0
64,False,"{'a': 0.1, 'e': 0.9931849187581926}",25,0,-175.51715387629312,"{0: 14, 1: 2, 2: 6, 3: 0, 4: 3}",0
65,False,"{'a': 0.1, 'e': 0.9765876257280235}",30,0,-121.46046079172856,"{0: 18, 1: 4, 2: 6, 3: 1, 4: 1}",0
66,False,"{'a': 0.1, 'e': 0.9502325919585293}",25,0,-180.67425635121342,"{0: 11, 1: 3, 2: 8, 3: 1, 4: 2}",0
67,False,"{'a': 0.1, 'e': 0.9143831482353194}",25,0,-91.73710073558809,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
68,False,"{'a': 0.1, 'e': 0.8693974903498248}",25,0,-143.45120554650273,"{0: 13, 1: 4, 2: 4, 3: 3, 4: 1}",0
69,False,"{'a': 0.1, 'e': 0.8157251001253568}",20,10,-43.15245362848008,"{0: 6, 1: 0, 2: 3, 3: 1, 4: 0}",1
70,False,"{'a': 0.1, 'e': 0.7539022543433046}",25,0,-112.37360415767425,"{0: 16, 1: 1, 2: 5, 3: 2, 4: 1}",0
71,False,"{'a': 0.1, 'e': 0.6845466664428059}",20,0,-87.46443878245849,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
72,False,"{'a': 0.1, 'e': 0.6083513145322546}",25,0,-41.73945034687565,"{0: 19, 1: 0, 2: 5, 3: 1, 4: 0}",0
73,False,"{'a': 0.1, 'e': 0.5260775173811045}",25,0,1.3973992548296938,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
74,False,"{'a': 0.1, 'e': 0.43854732757439036}",25,4,-58.23848795959249,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 1}",1
75,False,"{'a': 0.1, 'e': 0.3466353178350258}",25,1,17.462350455349124,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 0}",1
76,False,"{'a': 0.1, 'e': 0.25125984258225487}",25,3,-8.667240877007696,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 0}",1
77,False,"{'a': 0.1, 'e': 0.15337386203786435}",20,0,-12.450335167034975,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
78,False,"{'a': 0.1, 'e': 0.05395542056264886}",20,7,10.724935767427594,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
79,False,"{'a': 0.1, 'e': 0.04600212563953695}",25,2,-52.37916453361197,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 2}",1
80,False,"{'a': 0.1, 'e': 0.14550003380861354}",25,0,-23.926765270714164,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
81,False,"{'a': 0.1, 'e': 0.2435441537357911}",25,2,-40.65857385615674,"{0: 19, 1: 2, 2: 0, 3: 1, 4: 1}",1
82,False,"{'a': 0.1, 'e': 0.33915486098383624}",30,0,-34.28404490958313,"{0: 25, 1: 2, 2: 2, 3: 0, 4: 1}",0
83,False,"{'a': 0.1, 'e': 0.4313768449706208}",20,0,-95.1493397154011,"{0: 13, 1: 1, 2: 3, 3: 2, 4: 1}",0
84,False,"{'a': 0.1, 'e': 0.5192886541166856}",25,0,-53.420462454731734,"{0: 17, 1: 6, 2: 1, 3: 0, 4: 1}",0
85,False,"{'a': 0.1, 'e': 0.6020119026848236}",20,0,-56.08386400430959,"{0: 13, 1: 4, 2: 1, 3: 2, 4: 0}",0
86,False,"{'a': 0.1, 'e': 0.6787200473200125}",25,0,-78.94992981091515,"{0: 16, 1: 2, 2: 5, 3: 2, 4: 0}",0
87,False,"{'a': 0.1, 'e': 0.7486466455973999}",20,0,-15.492470893448498,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
88,False,"{'a': 0.1, 'e': 0.811093014061656}",20,0,-78.06979824442887,"{0: 15, 1: 3, 2: 0, 3: 0, 4: 2}",0
89,False,"{'a': 0.1, 'e': 0.8654352092411123}",20,3,-6.7571191884852455,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
90,False,"{'a': 0.1, 'e': 0.9111302618846769}",25,0,-153.2682946051259,"{0: 12, 1: 1, 2: 10, 3: 1, 4: 1}",0
91,False,"{'a': 0.1, 'e': 0.9477216021311119}",25,0,-36.739279764866865,"{0: 17, 1: 5, 2: 3, 3: 0, 4: 0}",0
92,False,"{'a': 0.1, 'e': 0.974843621404164}",20,0,-29.296350926772675,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
93,False,"{'a': 0.1, 'e': 0.9922253254526034}",20,0,-125.1125329600201,"{0: 10, 1: 1, 2: 5, 3: 4, 4: 0}",0
94,False,"{'a': 0.1, 'e': 0.9996930420352065}",20,0,-177.12257525137085,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 4}",0
95,False,"{'a': 0.1, 'e': 0.9971721561963784}",20,0,-155.5320927394248,"{0: 11, 1: 0, 2: 5, 3: 2, 4: 2}",0
96,False,"{'a': 0.1, 'e': 0.9846878557941267}",30,0,-58.463181664585456,"{0: 23, 1: 3, 2: 3, 3: 0, 4: 1}",0
97,False,"{'a': 0.1, 'e': 0.9623648798313097}",20,2,-86.7096110824611,"{0: 9, 1: 0, 2: 8, 3: 1, 4: 0}",1
98,False,"{'a': 0.1, 'e': 0.9304262721047533}",25,0,-135.2601303763924,"{0: 16, 1: 0, 2: 7, 3: 0, 4: 2}",0
99,False,"{'a': 0.1, 'e': 0.8891911526253609}",20,0,-101.43278844870073,"{0: 13, 1: 1, 2: 3, 3: 2, 4: 1}",0
100,False,"{'a': 0.1, 'e': 0.8390715290764524}",20,10,-11.900769820013169,"{0: 8, 1: 1, 2: 0, 3: 1, 4: 0}",1
101,False,"{'a': 0.1, 'e': 0.7805681801691826}",25,10,-11.286815214195473,"{0: 13, 1: 1, 2: 0, 3: 1, 4: 0}",1
102,False,"{'a': 0.1, 'e': 0.7142656520271989}",25,0,-42.12816775754498,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",1
103,False,"{'a': 0.1, 'e': 0.6408264175949933}",20,0,-0.17810820803431016,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
104,False,"{'a': 0.1, 'e': 0.5609842574272288}",20,0,-101.54757970701141,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
105,False,"{'a': 0.1, 'e': 0.4755369279959925}",20,13,-29.355583718181144,"{0: 4, 1: 1, 2: 1, 3: 1, 4: 0}",1
106,False,"{'a': 0.1, 'e': 0.385338190771828}",25,0,-112.18000702566091,"{0: 20, 1: 1, 2: 0, 3: 1, 4: 3}",0
107,False,"{'a': 0.1, 'e': 0.29128928172134383}",25,5,-4.981930952926533,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
108,False,"{'a': 0.1, 'e': 0.1943299064553348}",20,1,-63.33197894241241,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 2}",1
109,False,"{'a': 0.1, 'e': 0.09542885100095065}",35,22,25.852591480247614,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
110,False,"{'a': 0.1, 'e': 0.004425697988050785}",25,14,21.41723982618208,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
111,False,"{'a': 0.1, 'e': 0.10423602686569865}",20,5,21.92694527649282,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
112,False,"{'a': 0.1, 'e': 0.20300486381875213}",20,0,-86.74224250733637,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 2}",0
113,False,"{'a': 0.1, 'e': 0.2997453432770149}",25,6,27.61415895054451,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
114,False,"{'a': 0.1, 'e': 0.3934908663478909}",30,0,21.459612538745475,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
115,False,"{'a': 0.1, 'e': 0.4833047587530059}",25,6,-22.802156696381385,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
116,False,"{'a': 0.1, 'e': 0.568289629767975}",25,0,-120.09710359451014,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
117,False,"{'a': 0.1, 'e': 0.6475963386538773}",25,10,-88.8199226567846,"{0: 8, 1: 2, 2: 3, 3: 1, 4: 1}",1
118,False,"{'a': 0.1, 'e': 0.7204324789908387}",25,0,-51.95588633122863,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
119,False,"{'a': 0.1, 'e': 0.7860702961410393}",25,0,-33.880491312825704,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
120,False,"{'a': 0.1, 'e': 0.8438539587324921}",20,0,-63.09316631124296,"{0: 13, 1: 0, 2: 6, 3: 1, 4: 0}",0
121,False,"{'a': 0.1, 'e': 0.8932061115093233}",20,0,-79.69915522103886,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
122,False,"{'a': 0.1, 'e': 0.9336336440746379}",25,0,-81.93283415275074,"{0: 14, 1: 3, 2: 8, 3: 0, 4: 0}",0
123,False,"{'a': 0.1, 'e': 0.9647326178866098}",25,0,-24.22487705322184,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
124,False,"{'a': 0.1, 'e': 0.9861923022788637}",25,0,-238.70398713286204,"{0: 13, 1: 1, 2: 5, 3: 2, 4: 4}",0
125,False,"{'a': 0.1, 'e': 0.9977982791785807}",25,0,-136.24197233783545,"{0: 15, 1: 3, 2: 4, 3: 1, 4: 2}",0
126,False,"{'a': 0.1, 'e': 0.9994345855010047}",20,0,-88.79376586486865,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
127,False,"{'a': 0.1, 'e': 0.991084871814253}",25,0,-87.22885030805726,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",0
128,False,"{'a': 0.1, 'e': 0.9728325656974354}",25,0,-94.89052298654823,"{0: 14, 1: 1, 2: 9, 3: 1, 4: 0}",0
129,False,"{'a': 0.1, 'e': 0.9448600381598606}",25,1,-152.84827625173648,"{0: 13, 1: 1, 2: 8, 3: 0, 4: 2}",1
130,False,"{'a': 0.1, 'e': 0.9074467814501962}",25,7,-89.33721264105695,"{0: 13, 1: 2, 2: 0, 3: 1, 4: 2}",1
131,False,"{'a': 0.1, 'e': 0.8609666164623057}",20,0,-215.52500191547043,"{0: 11, 1: 1, 2: 2, 3: 2, 4: 4}",0
132,False,"{'a': 0.1, 'e': 0.8058839576404497}",20,0,-104.7904868593717,"{0: 12, 1: 2, 2: 3, 3: 2, 4: 1}",0
133,False,"{'a': 0.1, 'e': 0.7427491727036695}",25,14,-3.3529764179914645,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 0}",1
134,False,"{'a': 0.1, 'e': 0.6721930835534681}",20,0,-74.24133620742151,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
135,False,"{'a': 0.1, 'e': 0.594920663309892}",20,0,-15.574557992015313,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
136,False,"{'a': 0.1, 'e': 0.5117039924531475}",30,0,-135.54324513552268,"{0: 20, 1: 1, 2: 6, 3: 1, 4: 2}",0
137,False,"{'a': 0.1, 'e': 0.42337454445066386}",30,20,3.4154179436307586,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
138,False,"{'a': 0.1, 'e': 0.33081487794904696}",20,7,-12.121068987990347,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
139,False,"{'a': 0.1, 'e': 0.23494981853982308}",25,20,10.477065349320425,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
140,False,"{'a': 0.1, 'e': 0.1367372182078336}",20,13,-27.273133309151994,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
141,False,"{'a': 0.1, 'e': 0.03715838479082463}",25,17,13.56630760441013,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
142,False,"{'a': 0.1, 'e': 0.06279172292408354}",35,15,33.24441154176287,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
143,False,"{'a': 0.1, 'e': 0.16211443649971827}",25,11,-16.842517578283854,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
144,False,"{'a': 0.1, 'e': 0.25981735621375585}",30,15,6.176178009517676,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
145,False,"{'a': 0.1, 'e': 0.354924266788705}",25,0,-69.95347805897762,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
146,False,"{'a': 0.1, 'e': 0.4464848914122672}",20,9,-45.621511380830846,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 1}",1
147,False,"{'a': 0.1, 'e': 0.5335843865891192}",20,0,-46.170623909743895,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
148,False,"{'a': 0.1, 'e': 0.6153524829547208}",20,0,-85.43719956115999,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
149,False,"{'a': 0.1, 'e': 0.6909721807191258}",20,0,-66.3445623404919,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
150,False,"{'a': 0.1, 'e': 0.7596879128588213}",25,0,-105.26527011111048,"{0: 17, 1: 1, 2: 4, 3: 2, 4: 1}",0
151,False,"{'a': 0.1, 'e': 0.8208130944926693}",25,0,-103.53851447394311,"{0: 15, 1: 5, 2: 3, 3: 1, 4: 1}",0
152,False,"{'a': 0.1, 'e': 0.873736983011081}",20,0,-134.25233533706668,"{0: 11, 1: 3, 2: 3, 3: 1, 4: 2}",0
153,False,"{'a': 0.1, 'e': 0.9179307804142932}",20,0,-169.5582633516238,"{0: 10, 1: 4, 2: 2, 3: 1, 4: 3}",0
154,False,"{'a': 0.1, 'e': 0.9529529168871803}",25,0,-211.1461900040975,"{0: 14, 1: 1, 2: 4, 3: 3, 4: 3}",0
155,False,"{'a': 0.1, 'e': 0.9784534628188842}",25,0,-211.89619059407028,"{0: 11, 1: 4, 2: 6, 3: 1, 4: 3}",0
156,False,"{'a': 0.1, 'e': 0.9941776251838154}",25,0,-54.71226499795074,"{0: 17, 1: 3, 2: 4, 3: 1, 4: 0}",0
157,False,"{'a': 0.1, 'e': 0.9999682933493399}",20,0,-47.27213045526876,"{0: 13, 1: 4, 2: 2, 3: 1, 4: 0}",0
158,False,"{'a': 0.1, 'e': 0.9957676088732885}",20,0,-123.6139686447914,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
159,False,"{'a': 0.1, 'e': 0.9816175436063844}",20,0,-50.53293478371499,"{0: 11, 1: 5, 2: 4, 3: 0, 4: 0}",0
160,False,"{'a': 0.1, 'e': 0.9576594803233847}",25,0,-320.33939571235084,"{0: 8, 1: 7, 2: 3, 3: 1, 4: 6}",0
161,False,"{'a': 0.1, 'e': 0.9241328000731296}",20,0,-159.0571476510288,"{0: 9, 1: 2, 2: 6, 3: 1, 4: 2}",0
162,False,"{'a': 0.1, 'e': 0.8813724903622346}",25,0,-205.87553111030118,"{0: 12, 1: 4, 2: 4, 3: 2, 4: 3}",0
